,Time_Step,Service_ID,Service_week,Demand_ID,Containers_Moved,Demand_Announce_time,Demand_Release_time,Demand_Due_time,Storage_hours,delay_hours,Number of transshipments,storage_cost,delay_penalty,handling_cost,transportation_cost,real_objective,Potential_Services,Potential_Requests,Solution_Number,Objective_Value
928,38,Barge31,1,Request105,25,38,152,226,0.0,0.0,0,0.0,0.0,150.0,395.9725,545.9725000000001,120,38,4,3920.9725000000035
929,38,"Barge20, Truck29",1,Request105,25,38,152,226,0.0,0.0,1,0.0,0.0,1050.0,2015.265,2540.2650000000003,479,38,5,4065.265000000014
930,38,"Barge03, Barge48, Truck32",1,Request105,25,38,152,226,0.0,0.0,2,0.0,0.0,1200.0,2904.2850000000003,3429.2850000000003,431,38,6,4604.2850000000035
931,38,"Barge05, Barge48, Truck32",1,Request105,25,38,152,226,0.0,0.0,2,0.0,0.0,1200.0,2304.2850000000003,2829.2850000000003,447,38,7,4604.2850000000035
932,38,"Barge07, Barge48, Truck32",1,Request105,25,38,152,226,0.0,0.0,2,0.0,0.0,1200.0,1704.285,2229.2850000000003,463,38,8,4604.2850000000035
933,38,"Barge06, Barge48, Truck32",1,Request105,25,38,152,226,0.0,0.0,2,0.0,0.0,1200.0,2004.285,2529.2850000000003,455,38,9,4604.2850000000035
934,38,"Barge04, Barge48, Truck32",1,Request105,25,38,152,226,0.0,0.0,2,0.0,0.0,1200.0,2604.2850000000003,3129.2850000000003,439,38,10,4604.2850000000035
935,39,"Barge35, Train31",1,Request106,12,39,189,299,6.0,0.0,1,6.0,0.0,504.0,2632.0974,2956.0974,292,39,1,2956.0973999999987
936,39,"Barge36, Train31",1,Request106,12,39,189,299,0.0,0.0,1,0.0,0.0,504.0,2056.0974,2308.0974,293,39,2,2956.0973999999987
937,39,"Barge33, Barge48, Train33",1,Request106,12,39,189,299,0.0,0.0,2,0.0,0.0,576.0,2347.077,2599.077,289,39,3,2971.07699999999
938,39,"Barge33, Barge47, Train31",1,Request106,12,39,189,299,0.0,0.0,2,0.0,0.0,576.0,2378.4582,2630.4582,288,39,4,2990.4581999999937
939,39,Train23,1,Request106,12,39,189,299,0.0,0.0,0,0.0,0.0,432.0,1949.0010000000002,2381.001,298,39,5,3077.0009999999893
940,39,"Barge33, Train27, Train31",1,Request106,12,39,189,299,0.0,0.0,2,0.0,0.0,936.0,3087.8802,3339.8802,290,39,6,3699.880200000014
941,39,"Barge33, Train28, Train33",1,Request106,12,39,189,299,0.0,0.0,2,0.0,0.0,936.0,3171.8802,3423.8802,291,39,7,3795.880200000014
942,39,"Train17, Train31",1,Request106,12,39,189,299,0.0,0.0,1,0.0,0.0,864.0,2723.001,3155.0009999999997,294,39,8,3839.0009999999893
943,39,"Train18, Train31",1,Request106,12,39,189,299,0.0,0.0,1,0.0,0.0,864.0,2435.001,2867.001,295,39,9,3839.0009999999893
944,39,"Train19, Train33",1,Request106,12,39,189,299,0.0,0.0,1,0.0,0.0,864.0,2956.743,3388.7430000000004,296,39,10,4048.7429999999877
945,40,Barge28,1,Request107,23,40,179,285,57.0,0.0,0,57.0,0.0,138.0,235.7201,1684.7201,76,40,1,1684.720100000006
946,40,Barge29,1,Request107,23,40,179,285,0.0,0.0,0,0.0,0.0,138.0,235.7201,373.7201,77,40,2,2374.720100000006
947,40,"Barge01, Barge38",1,Request107,23,40,179,285,0.0,0.0,1,0.0,0.0,276.0,1670.86375,1808.86375,75,40,3,2924.3637499999895
948,40,"Barge01, Truck14",1,Request107,23,40,179,285,0.0,0.0,1,0.0,0.0,966.0,2796.6781,3279.6780999999996,411,40,4,4245.67809999999
949,40,Barge30,1,Request107,23,40,179,285,0.0,0.0,0,0.0,0.0,138.0,235.7201,373.7201,78,40,5,4398.720100000006
950,41,Train15,1,Request108,15,41,197,275,22.0,0.0,0,22.0,0.0,540.0,2357.6625000000004,3227.6625000000004,232,41,1,3227.662500000006
951,41,"Barge01, Train23",1,Request108,15,41,197,275,0.0,0.0,1,0.0,0.0,630.0,3095.2267500000003,3410.2267500000003,186,41,2,3770.2267500000016
952,41,"Barge19, Train31",1,Request108,15,41,197,275,0.0,0.0,1,0.0,0.0,630.0,3155.634,3470.634,215,41,3,3845.633999999991
953,41,"Barge20, Train31",1,Request108,15,41,197,275,0.0,0.0,1,0.0,0.0,630.0,3065.634,3380.634,216,41,4,3845.633999999991
954,41,"Barge21, Train31",1,Request108,15,41,197,275,0.0,0.0,1,0.0,0.0,630.0,2795.634,3110.634,217,41,5,3845.633999999991
955,41,"Barge23, Train31",1,Request108,15,41,197,275,0.0,0.0,1,0.0,0.0,630.0,2345.634,2660.634,219,41,6,3845.633999999991
956,41,"Barge06, Barge47, Train31",1,Request108,15,41,197,275,0.0,0.0,2,0.0,0.0,720.0,3153.585,3468.585,201,41,7,3888.584999999992
957,41,"Barge07, Barge47, Train31",1,Request108,15,41,197,275,0.0,0.0,2,0.0,0.0,720.0,2973.585,3288.585,205,41,8,3888.584999999992
958,41,"Barge08, Barge47, Train31",1,Request108,15,41,197,275,0.0,0.0,2,0.0,0.0,720.0,2793.585,3108.585,209,41,9,3888.584999999992
959,41,"Barge09, Barge47, Train31",1,Request108,15,41,197,275,0.0,0.0,2,0.0,0.0,720.0,2613.585,2928.585,212,41,10,3888.584999999992
960,42,"Barge06, Barge48",1,Request109,14,42,198,259,9.0,0.0,1,9.0,0.0,168.0,641.7446,851.7446,64,42,1,851.7446000000054
961,42,"Barge07, Barge48",1,Request109,14,42,198,259,0.0,0.0,1,0.0,0.0,168.0,473.74460000000005,557.7446,66,42,2,851.7446000000054
962,42,Barge26,1,Request109,14,42,198,259,0.0,0.0,0,0.0,0.0,84.0,208.7008,292.7008,69,42,3,1118.7007999999914
963,42,Train09,1,Request109,14,42,198,259,0.0,0.0,0,0.0,0.0,504.0,880.1940000000001,1384.1940000000002,71,42,4,1538.1939999999886
964,42,Barge27,1,Request109,14,42,198,259,0.0,0.0,0,0.0,0.0,84.0,208.7008,292.7008,70,42,5,1678.7007999999914
965,42,"Barge01, Barge37",1,Request109,14,42,198,259,0.0,0.0,1,0.0,0.0,168.0,956.2665,1040.2665,54,42,6,1761.266499999998
966,42,"Barge06, Train28",1,Request109,14,42,198,259,0.0,0.0,1,0.0,0.0,588.0,1366.015,1660.015,65,42,7,1786.015000000014
967,42,"Barge07, Train28",1,Request109,14,42,198,259,0.0,0.0,1,0.0,0.0,588.0,1198.015,1492.015,67,42,8,1786.015000000014
968,42,"Barge08, Train28",1,Request109,14,42,198,259,0.0,0.0,1,0.0,0.0,588.0,1030.015,1324.015,68,42,9,1786.015000000014
969,42,"Barge02, Train26",1,Request109,14,42,198,259,0.0,0.0,1,0.0,0.0,588.0,1364.454,1658.454,57,42,10,1980.453999999998
970,43,"Barge26, Train32",1,Request110,9,43,229,312,21.0,0.0,1,21.0,0.0,378.0,644.62455,1022.62455,170,43,1,1022.6245500000077
971,43,"Barge22, Train30",1,Request110,9,43,229,312,0.0,0.0,1,0.0,0.0,378.0,812.77515,1001.77515,168,43,2,1046.7751500000013
972,43,"Barge23, Train30",1,Request110,9,43,229,312,0.0,0.0,1,0.0,0.0,378.0,596.7751499999999,785.7751499999999,169,43,3,1046.7751500000013
973,43,"Barge08, Barge47, Train30",1,Request110,9,43,229,312,0.0,0.0,2,0.0,0.0,432.0,865.54575,1054.54575,159,43,4,1072.5457499999902
974,43,"Barge09, Barge47, Train30",1,Request110,9,43,229,312,0.0,0.0,2,0.0,0.0,432.0,757.54575,946.54575,162,43,5,1072.5457499999902
975,43,"Barge26, Truck33",1,Request110,9,43,229,312,0.0,0.0,1,0.0,0.0,378.0,750.6513,939.6513,563,43,6,1128.6512999999977
976,43,Train14,1,Request110,9,43,229,312,0.0,0.0,0,0.0,0.0,324.0,660.1455000000001,984.1455000000001,180,43,7,1227.1455000000133
977,43,"Barge08, Train27, Train30",1,Request110,9,43,229,312,0.0,0.0,2,0.0,0.0,702.0,1397.61225,1586.61225,160,43,8,1604.6122500000056
978,43,"Barge08, Train28, Truck33",1,Request110,9,43,229,312,0.0,0.0,2,0.0,0.0,702.0,1427.139,1616.139,553,43,9,1634.1389999999956
979,43,"Train06, Train30",1,Request110,9,43,229,312,0.0,0.0,1,0.0,0.0,648.0,1161.99225,1485.99225,176,43,10,1665.9922500000102
980,44,"Barge23, Train30",1,Request111,30,44,228,385,30.0,0.0,1,30.0,0.0,1260.0,1989.2504999999996,3519.2504999999996,169,44,1,3519.2504999999946
981,44,"Barge22, Train30",1,Request111,30,44,228,385,0.0,0.0,1,0.0,0.0,1260.0,2709.2505,3339.2505,168,44,2,3519.2504999999946
982,44,"Barge08, Barge47, Train30",1,Request111,30,44,228,385,0.0,0.0,2,0.0,0.0,1440.0,2885.1525,3515.1525,159,44,3,3605.1524999999965
983,44,"Barge09, Barge47, Train30",1,Request111,30,44,228,385,0.0,0.0,2,0.0,0.0,1440.0,2525.1525,3155.1525,162,44,4,3605.1524999999965
984,44,Train14,1,Request111,30,44,228,385,0.0,0.0,0,0.0,0.0,1080.0,2200.485,3280.485,180,44,5,4120.484999999986
985,44,"Barge08, Train27, Train30",1,Request111,30,44,228,385,0.0,0.0,2,0.0,0.0,2340.0,4658.7074999999995,5288.7074999999995,160,44,6,5378.7074999999895
986,44,"Train06, Train30",1,Request111,30,44,228,385,0.0,0.0,1,0.0,0.0,2160.0,3873.3075000000003,4953.3075,176,44,7,5583.307499999995
987,44,"Barge09, Truck25, Train30",1,Request111,30,44,228,385,0.0,0.0,2,0.0,0.0,2340.0,5371.5525,6001.5525,554,44,8,6451.552499999991
988,44,"Barge08, Truck25, Train30",1,Request111,30,44,228,385,0.0,0.0,2,0.0,0.0,2340.0,5731.5525,6361.5525,548,44,9,6451.552499999991
989,44,"Barge08, Truck25, Train30",1,Request111,30,44,228,385,0.0,0.0,2,0.0,0.0,2340.0,6631.5525,7261.5525,550,44,10,7351.552499999991
990,45,"Barge36, Train30",1,Request112,10,45,239,366,4.0,0.0,1,4.0,0.0,420.0,812.7420000000001,1062.7420000000002,278,45,1,1062.7419999999984
991,45,Train22,1,Request112,10,45,239,366,0.0,0.0,0,0.0,0.0,360.0,785.8875,1145.8875,283,45,2,1215.8875000000116
992,45,"Train17, Train30",1,Request112,10,45,239,366,0.0,0.0,1,0.0,0.0,720.0,1368.4950000000001,1728.4950000000001,279,45,3,1798.4949999999953
993,45,"Train18, Train30",1,Request112,10,45,239,366,0.0,0.0,1,0.0,0.0,720.0,1128.4950000000001,1488.4950000000001,280,45,4,1798.4949999999953
994,45,"Train19, Truck33",1,Request112,10,45,239,366,0.0,0.0,1,0.0,0.0,720.0,1516.0874999999999,1876.0874999999999,705,45,5,1916.0874999999942
995,45,"Train19, Train32",1,Request112,10,45,239,366,0.0,0.0,1,0.0,0.0,720.0,1563.2799999999995,1923.2799999999995,281,45,6,1963.2799999999988
996,45,"Train20, Train32",1,Request112,10,45,239,366,0.0,0.0,1,0.0,0.0,720.0,1323.2799999999995,1683.2799999999995,282,45,7,1963.2799999999988
997,45,"Train20, Truck33",1,Request112,10,45,239,366,0.0,0.0,1,0.0,0.0,720.0,1516.0874999999999,1876.0874999999999,706,45,8,2156.087499999994
998,46,"Barge07, Barge48, Truck33",1,Request113,10,46,215,280,4.0,0.0,2,4.0,0.0,480.0,1038.374,1288.374,543,46,1,1288.3740000000107
999,46,"Barge21, Train30",1,Request113,10,46,215,280,0.0,0.0,1,0.0,0.0,420.0,963.0835000000001,1173.0835,167,46,2,1338.083500000008
1000,46,"Barge22, Train30",1,Request113,10,46,215,280,0.0,0.0,1,0.0,0.0,420.0,903.0835000000001,1113.0835,168,46,3,1338.083500000008
1001,46,"Barge23, Train30",1,Request113,10,46,215,280,0.0,0.0,1,0.0,0.0,420.0,663.0835,873.0835,169,46,4,1338.083500000008
1002,46,"Barge07, Barge47, Train30",1,Request113,10,46,215,280,0.0,0.0,2,0.0,0.0,480.0,1081.7175,1291.7175,155,46,5,1366.7174999999988
1003,46,"Barge08, Barge47, Train30",1,Request113,10,46,215,280,0.0,0.0,2,0.0,0.0,480.0,961.7175,1171.7175,159,46,6,1366.7174999999988
1004,46,"Barge09, Barge47, Train30",1,Request113,10,46,215,280,0.0,0.0,2,0.0,0.0,480.0,841.7175,1051.7175,162,46,7,1366.7174999999988
1005,46,"Barge01, Barge36, Train30",1,Request113,10,46,215,280,0.0,0.0,2,0.0,0.0,480.0,1062.059,1272.059,131,46,8,1367.0590000000084
1006,46,"Barge26, Train32",1,Request113,10,46,215,280,0.0,0.0,1,0.0,0.0,420.0,716.2495,926.2495,170,46,9,1381.2495000000054
1007,46,"Barge07, Barge48, Train32",1,Request113,10,46,215,280,0.0,0.0,2,0.0,0.0,480.0,1055.5665000000001,1265.5665000000001,156,46,10,1410.5664999999863
1008,47,"Barge45, Truck32",1,Request114,9,47,187,302,32.0,0.0,1,32.0,0.0,378.0,425.46465,902.4646500000001,753,47,1,902.464650000009
1009,47,"Barge45, Barge49",1,Request114,9,47,187,302,0.0,0.0,1,0.0,0.0,108.0,659.4354000000001,713.4354000000001,325,47,2,1001.4353999999876
1010,47,"Barge41, Barge48, Barge49",1,Request114,9,47,187,302,0.0,0.0,2,0.0,0.0,162.0,668.74275,722.74275,322,47,3,1028.742750000005
1011,47,"Barge41, Barge48, Truck32",1,Request114,9,47,187,302,0.0,0.0,2,0.0,0.0,432.0,596.7719999999999,785.7719999999999,748,47,4,1091.7719999999972
1012,47,"Train25, Truck32",1,Request114,9,47,187,302,0.0,0.0,1,0.0,0.0,648.0,949.17825,1273.17825,755,47,5,1345.1782499999972
1013,47,"Barge41, Barge47, Train29",1,Request114,9,47,187,302,0.0,0.0,2,0.0,0.0,432.0,853.4686499999999,1042.46865,321,47,6,1348.4686499999953
1014,47,"Barge41, Barge47, Truck29",1,Request114,9,47,187,302,0.0,0.0,2,0.0,0.0,432.0,1116.9954,1305.9954,746,47,7,1611.9954000000143
1015,47,"Barge41, Train28, Barge49",1,Request114,9,47,187,302,0.0,0.0,2,0.0,0.0,432.0,1287.34515,1341.34515,324,47,8,1647.3451500000083
1016,47,"Barge41, Train28, Truck32",1,Request114,9,47,187,302,0.0,0.0,2,0.0,0.0,702.0,1197.3744000000002,1386.3744000000002,752,47,9,1692.3744000000006
1017,47,"Train25, Barge49",1,Request114,9,47,187,302,0.0,0.0,1,0.0,0.0,378.0,1489.1490000000001,1678.1490000000001,327,47,10,1750.149000000005
1018,48,Train15,1,Request115,9,48,203,353,16.0,0.0,0,16.0,0.0,324.0,1414.5975,1882.5975,232,48,1,1882.5975000000035
1019,48,"Barge26, Train33",1,Request115,9,48,203,353,0.0,0.0,1,0.0,0.0,378.0,1455.2298,1644.2298,221,48,2,2067.229800000001
1020,48,"Barge19, Train31",1,Request115,9,48,203,353,0.0,0.0,1,0.0,0.0,378.0,1893.3804,2082.3804,215,48,3,2091.3803999999946
1021,48,"Barge20, Train31",1,Request115,9,48,203,353,0.0,0.0,1,0.0,0.0,378.0,1839.3804,2028.3804,216,48,4,2091.3803999999946
1022,48,"Barge21, Train31",1,Request115,9,48,203,353,0.0,0.0,1,0.0,0.0,378.0,1677.3804,1866.3804,217,48,5,2091.3803999999946
1023,48,"Barge23, Train31",1,Request115,9,48,203,353,0.0,0.0,1,0.0,0.0,378.0,1407.3804,1596.3804,219,48,6,2091.3803999999946
1024,48,"Barge22, Train31",1,Request115,9,48,203,353,0.0,0.0,1,0.0,0.0,378.0,1623.3804,1812.3804,218,48,7,2091.3803999999946
1025,48,"Barge24, Train31",1,Request115,9,48,203,353,0.0,0.0,1,0.0,0.0,378.0,1353.3804,1542.3804,220,48,8,2091.3803999999946
1026,48,"Barge06, Barge48, Train33",1,Request115,9,48,203,353,0.0,0.0,2,0.0,0.0,432.0,1868.6151,2057.6151,202,48,9,2093.6150999999954
1027,48,"Barge07, Barge48, Train33",1,Request115,9,48,203,353,0.0,0.0,2,0.0,0.0,432.0,1760.6151,1949.6151,206,48,10,2093.6150999999954
1028,49,Barge31,1,Request116,16,49,208,277,40.0,0.0,0,40.0,0.0,96.0,253.4224,989.4224,120,49,1,989.4224000000104
1029,49,"Barge07, Barge48, Truck32",1,Request116,16,49,208,277,0.0,0.0,2,0.0,0.0,768.0,1090.7424,1426.7424,463,49,2,1602.7423999999883
1030,49,"Barge20, Truck29",1,Request116,16,49,208,277,0.0,0.0,1,0.0,0.0,672.0,1289.7696,1625.7696,479,49,3,1657.7695999999996
1031,49,"Barge26, Barge49",1,Request116,16,49,208,277,0.0,0.0,1,0.0,0.0,192.0,675.7832,771.7832,119,49,4,1659.7832000000053
1032,49,"Barge07, Barge48, Barge49",1,Request116,16,49,208,277,0.0,0.0,2,0.0,0.0,288.0,1218.6904,1314.6904,105,49,5,1706.6903999999922
1033,49,"Barge26, Truck32",1,Request116,16,49,208,277,0.0,0.0,1,0.0,0.0,672.0,763.8352,1099.8352,483,49,6,1771.8352000000014
1034,49,"Barge21, Truck29",1,Request116,16,49,208,277,0.0,0.0,1,0.0,0.0,672.0,1289.7696,1625.7696,480,49,7,1945.7695999999996
1035,49,"Barge20, Train29",1,Request116,16,49,208,277,0.0,0.0,1,0.0,0.0,672.0,1645.2776,1981.2776,115,49,8,2085.2776000000013
1036,49,"Barge21, Train29",1,Request116,16,49,208,277,0.0,0.0,1,0.0,0.0,672.0,1357.2776,1693.2776,116,49,9,2085.2776000000013
1037,49,"Barge22, Train29",1,Request116,16,49,208,277,0.0,0.0,1,0.0,0.0,672.0,1261.2776,1597.2776,117,49,10,2085.2776000000013
1038,50,Barge35,1,Request117,22,50,186,336,9.0,0.0,0,9.0,0.0,132.0,276.7149,606.7149000000001,241,50,1,606.7148999999918
1039,50,Barge36,1,Request117,22,50,186,336,0.0,0.0,0,0.0,0.0,132.0,276.7149,408.71490000000006,242,50,2,1662.7148999999918
1040,50,"Barge33, Barge47",1,Request117,22,50,186,336,0.0,0.0,1,0.0,0.0,264.0,1230.7096999999999,1362.7096999999999,239,50,3,2088.7097000000067
1041,50,"Barge33, Train27",1,Request117,22,50,186,336,0.0,0.0,1,0.0,0.0,924.0,1607.3166999999999,2069.3167,240,50,4,2795.3166999999958
1042,50,Train17,1,Request117,22,50,186,336,0.0,0.0,0,0.0,0.0,792.0,1037.3715,1829.3715,243,50,5,3149.3715000000084
1043,50,"Barge33, Truck25",1,Request117,22,50,186,336,0.0,0.0,1,0.0,0.0,924.0,2312.6697000000004,2774.6697000000004,657,50,6,3500.6696999999986
1044,50,Train18,1,Request117,22,50,186,336,0.0,0.0,0,0.0,0.0,792.0,1037.3715,1829.3715,244,50,7,3677.3715000000084
1045,50,"Barge33, Truck25",1,Request117,22,50,186,336,0.0,0.0,1,0.0,0.0,924.0,2642.6697000000004,3104.6697000000004,658,50,8,3830.6696999999986
1046,51,Train15,1,Request118,15,51,172,269,47.0,0.0,0,47.0,0.0,540.0,2357.6625000000004,3602.6625000000004,232,51,1,3602.662500000006
1047,51,"Barge01, Train23",1,Request118,15,51,172,269,0.0,0.0,1,0.0,0.0,630.0,3095.2267500000003,3410.2267500000003,186,51,2,4145.226750000002
1048,51,"Barge18, Train31",1,Request118,15,51,172,269,0.0,0.0,1,0.0,0.0,630.0,3425.634,3740.634,214,51,3,4310.633999999991
1049,51,"Barge20, Train31",1,Request118,15,51,172,269,0.0,0.0,1,0.0,0.0,630.0,3065.634,3380.634,216,51,4,4310.633999999991
1050,51,"Barge19, Train31",1,Request118,15,51,172,269,0.0,0.0,1,0.0,0.0,630.0,3155.634,3470.634,215,51,5,4310.633999999991
1051,51,"Barge22, Train31",1,Request118,15,51,172,269,0.0,0.0,1,0.0,0.0,630.0,2705.634,3020.634,218,51,6,4310.633999999991
1052,51,"Barge21, Train31",1,Request118,15,51,172,269,0.0,0.0,1,0.0,0.0,630.0,2795.634,3110.634,217,51,7,4310.633999999991
1053,51,"Barge17, Train31",1,Request118,15,51,172,269,0.0,0.0,1,0.0,0.0,630.0,3515.634,3830.634,213,51,8,4310.633999999991
1054,51,"Barge24, Train31",1,Request118,15,51,172,269,0.0,0.0,1,0.0,0.0,630.0,2255.634,2570.634,220,51,9,4310.633999999991
1055,51,"Barge23, Train31",1,Request118,15,51,172,269,0.0,0.0,1,0.0,0.0,630.0,2345.634,2660.634,219,51,10,4310.633999999991
1056,52,Train15,1,Request119,26,52,155,204,64.0,30.0,0,64.0,30.0,936.0,4086.6150000000002,7466.615,232,52,1,7466.614999999991
1057,52,"Barge01, Train23",1,Request119,26,52,155,204,0.0,0.0,1,0.0,0.0,1092.0,5365.059700000001,5911.059700000001,186,52,2,9148.059700000013
1058,52,"Barge17, Train31",1,Request119,26,52,155,204,0.0,0.0,1,0.0,0.0,1092.0,6093.7656,6639.7656,213,52,3,9603.765600000013
1059,52,"Barge19, Train31",1,Request119,26,52,155,204,0.0,0.0,1,0.0,0.0,1092.0,5469.7656,6015.7656,215,52,4,9603.765600000013
1060,52,"Barge21, Train31",1,Request119,26,52,155,204,0.0,0.0,1,0.0,0.0,1092.0,4845.7656,5391.7656,217,52,5,9603.765600000013
1061,52,"Barge20, Train31",1,Request119,26,52,155,204,0.0,0.0,1,0.0,0.0,1092.0,5313.7656,5859.7656,216,52,6,9603.765600000013
1062,52,"Barge23, Train31",1,Request119,26,52,155,204,0.0,0.0,1,0.0,0.0,1092.0,4065.7655999999997,4611.7656,219,52,7,9603.765600000013
1063,52,"Barge22, Train31",1,Request119,26,52,155,204,0.0,0.0,1,0.0,0.0,1092.0,4689.7656,5235.7656,218,52,8,9603.765600000013
1064,52,"Barge03, Barge47, Train31",1,Request119,26,52,155,204,0.0,0.0,2,0.0,0.0,1248.0,6402.214,6948.214000000001,189,52,9,9678.214000000007
1065,52,"Barge04, Barge47, Train31",1,Request119,26,52,155,204,0.0,0.0,2,0.0,0.0,1248.0,6090.214,6636.214,193,52,10,9678.214000000007
1066,53,"Barge33, Barge48, Truck33",1,Request120,5,53,216,288,3.0,0.0,2,3.0,0.0,240.0,519.01625,639.01625,696,53,1,639.016249999986
1067,53,"Barge36, Train30",1,Request120,5,53,216,288,0.0,0.0,1,0.0,0.0,210.0,406.37100000000004,511.37100000000004,278,53,2,646.3710000000137
1068,53,"Barge33, Barge48, Train32",1,Request120,5,53,216,288,0.0,0.0,2,0.0,0.0,240.0,527.6125,632.6125,274,53,3,660.1124999999884
1069,53,"Barge33, Barge47, Train30",1,Request120,5,53,216,288,0.0,0.0,2,0.0,0.0,240.0,540.688,645.6880000000001,273,53,4,660.6879999999946
1070,53,Train22,1,Request120,5,53,216,288,0.0,0.0,0,0.0,0.0,180.0,392.94375,572.94375,283,53,5,722.9437500000058
1071,53,"Barge36, Truck30",1,Request120,5,53,216,288,0.0,0.0,1,0.0,0.0,210.0,560.37725,665.37725,702,53,6,800.3772499999905
1072,53,"Barge33, Barge47, Truck30",1,Request120,5,53,216,288,0.0,0.0,2,0.0,0.0,240.0,784.69425,889.69425,694,53,7,904.6942500000005
1073,53,"Barge33, Train27, Train30",1,Request120,5,53,216,288,0.0,0.0,2,0.0,0.0,390.0,836.2805000000001,941.2805000000001,275,53,8,956.2804999999935
1074,53,"Barge33, Train28, Truck33",1,Request120,5,53,216,288,0.0,0.0,2,0.0,0.0,390.0,852.68425,957.68425,700,53,9,972.6842499999912
1075,53,"Barge33, Train28, Train32",1,Request120,5,53,216,288,0.0,0.0,2,0.0,0.0,390.0,871.2805000000001,976.2805000000001,276,53,10,1003.7804999999935
1076,54,"Train26, Barge49",1,Request121,14,54,230,311,13.0,0.0,1,13.0,0.0,588.0,1644.454,2120.454,328,54,1,2120.453999999998
1077,54,"Train26, Truck32",1,Request121,14,54,230,311,0.0,0.0,1,0.0,0.0,1008.0,1476.4995000000001,1980.4995,756,54,2,2162.4995000000054
1078,54,"Train24, Train29",1,Request121,14,54,230,311,0.0,0.0,1,0.0,0.0,1008.0,1510.495,2014.495,326,54,3,2350.4949999999953
1079,54,"Train24, Truck29",1,Request121,14,54,230,311,0.0,0.0,1,0.0,0.0,1008.0,1682.4254999999998,2186.4255,754,54,4,2522.425500000012
1080,55,"Barge05, Barge48",1,Request122,13,55,192,318,3.0,0.0,1,3.0,0.0,156.0,751.9057,868.9056999999999,62,55,1,868.905700000003
1081,55,"Barge06, Barge48",1,Request122,13,55,192,318,0.0,0.0,1,0.0,0.0,156.0,595.9057,673.9057,64,55,2,868.905700000003
1082,55,"Barge07, Barge48",1,Request122,13,55,192,318,0.0,0.0,1,0.0,0.0,156.0,439.9057,517.9057,66,55,3,868.905700000003
1083,55,Barge26,1,Request122,13,55,192,318,0.0,0.0,0,0.0,0.0,78.0,193.7936,271.79359999999997,69,55,4,1025.7936000000045
1084,55,Barge27,1,Request122,13,55,192,318,0.0,0.0,0,0.0,0.0,78.0,193.7936,271.79359999999997,70,55,5,1285.7936000000045
1085,55,"Barge01, Barge37",1,Request122,13,55,192,318,0.0,0.0,1,0.0,0.0,156.0,887.9617499999999,965.9617499999999,54,55,6,1342.9617499999877
1086,55,Train09,1,Request122,13,55,192,318,0.0,0.0,0,0.0,0.0,468.0,817.323,1285.323,71,55,7,1506.323000000004
1087,55,"Barge05, Train28",1,Request122,13,55,192,318,0.0,0.0,1,0.0,0.0,546.0,1424.4425,1697.4424999999999,63,55,8,1736.4425000000047
1088,55,"Barge06, Train28",1,Request122,13,55,192,318,0.0,0.0,1,0.0,0.0,546.0,1268.4425,1541.4425,65,55,9,1736.4425000000047
1089,55,"Barge07, Train28",1,Request122,13,55,192,318,0.0,0.0,1,0.0,0.0,546.0,1112.4425,1385.4425,67,55,10,1736.4425000000047
1090,56,"Barge45, Truck32",1,Request123,8,56,201,361,18.0,0.0,1,18.0,0.0,336.0,378.1908,690.1908000000001,753,56,1,690.1908000000112
1091,56,"Barge45, Barge49",1,Request123,8,56,201,361,0.0,0.0,1,0.0,0.0,96.0,586.1648,634.1648,325,56,2,778.1647999999986
1092,56,"Barge41, Barge48, Barge49",1,Request123,8,56,201,361,0.0,0.0,2,0.0,0.0,144.0,594.438,642.438,322,56,3,802.4379999999946
1093,56,"Barge41, Barge48, Truck32",1,Request123,8,56,201,361,0.0,0.0,2,0.0,0.0,384.0,530.4639999999999,698.4639999999999,748,56,4,858.4640000000072
1094,56,"Barge41, Barge47, Train29",1,Request123,8,56,201,361,0.0,0.0,2,0.0,0.0,384.0,758.6388,926.6388,321,56,5,1086.638799999986
1095,56,"Barge41, Barge47, Truck29",1,Request123,8,56,201,361,0.0,0.0,2,0.0,0.0,384.0,992.8848,1160.8848,746,56,6,1320.8847999999998
1096,56,"Barge41, Train28, Barge49",1,Request123,8,56,201,361,0.0,0.0,2,0.0,0.0,384.0,1144.3068,1192.3068,324,56,7,1352.3067999999912
1097,56,"Barge41, Train28, Truck32",1,Request123,8,56,201,361,0.0,0.0,2,0.0,0.0,624.0,1064.3328000000001,1232.3328000000001,752,56,8,1392.3328000000038
1098,56,"Train26, Barge49",1,Request123,8,56,201,361,0.0,0.0,1,0.0,0.0,336.0,939.688,1107.688,328,56,9,1443.6879999999946
1099,56,"Train26, Truck32",1,Request123,8,56,201,361,0.0,0.0,1,0.0,0.0,576.0,843.714,1131.714,756,56,10,1467.7140000000072
1100,57,Train15,1,Request124,6,57,190,342,29.0,0.0,0,29.0,0.0,216.0,943.065,1333.065,232,57,1,1333.0650000000023
1101,57,"Barge19, Train31",1,Request124,6,57,190,342,0.0,0.0,1,0.0,0.0,252.0,1262.2536,1388.2536,215,57,2,1472.2535999999964
1102,57,"Barge20, Train31",1,Request124,6,57,190,342,0.0,0.0,1,0.0,0.0,252.0,1226.2536,1352.2536,216,57,3,1472.2535999999964
1103,57,"Barge22, Train31",1,Request124,6,57,190,342,0.0,0.0,1,0.0,0.0,252.0,1082.2536,1208.2536,218,57,4,1472.2535999999964
