Episode,Total Cost,Total Reward
8721.0,464387.4899333331,-72212.85136666667
8722.0,466315.3398666665,-92624.41181666666
8723.0,455340.77834333305,-99551.74678333332
8724.0,450707.0041033332,-34200.01306666666
8725.0,468221.8216066667,-101322.76951333336
8726.0,456579.1731499998,-106209.35702666664
8727.0,476420.12574333337,-114843.09979666666
8728.0,446688.67911666655,-24428.89245
8729.0,458831.4966533333,-78905.01987
8730.0,466721.5786,-153213.7694333334
8731.0,462418.7995699999,-79124.92105333334
8732.0,451767.7846533333,-110525.53536666663
8733.0,452592.6271999999,-47109.437733333325
8734.0,476096.9271166665,-98361.72803333336
8735.0,475078.2770966665,-84407.37423333334
8736.0,469761.49710666656,-121022.3325733333
8737.0,456738.293,-39690.74303333334
8738.0,458057.446263333,-98392.32313333334
8739.0,460046.1294333333,-135908.8216833333
8740.0,455038.15655666654,-98833.68076666666
8741.0,545378.7504466665,-147821.9092166667
8742.0,470666.39589666657,-58344.13978333333
8743.0,484427.1474400001,-91788.06067000002
8744.0,454565.9952066664,-89732.56125000001
8745.0,459732.2478733331,-134450.42031999998
8746.0,452167.8014733332,-88255.84939999993
8747.0,459880.8883466666,-76998.55558333333
8748.0,455285.9602933332,-142754.18469999998
8749.0,455547.0549666666,-155064.09778333336
8750.0,463655.18155,-107606.26093333335
8751.0,493766.3955299999,-150397.20023333328
8752.0,462239.6654299998,-115116.16609666664
8753.0,494498.7443933332,-87501.54108333333
8754.0,459861.20793333335,-130514.34296666663
8755.0,490300.6783833333,-43275.15915000001
8756.0,498507.6522433331,-149507.37536666667
8757.0,473547.19094333326,-99525.52766666668
8758.0,450195.2512833332,-37008.21581666667
8759.0,490584.7616266667,-198620.2144966667
8760.0,471168.19534666656,-112859.39476666666
8761.0,477683.1560266666,-156650.84570000003
8762.0,454450.9092899999,-30451.707733333333
8763.0,476720.0783499997,-202063.27388333328
8764.0,470925.3720233332,-91622.39396666666
8765.0,516376.04004333314,-175071.34227666658
8766.0,471426.1575666666,-84343.91293333334
8767.0,506668.85373333335,-113181.7937833333
8768.0,461197.17719666654,-99519.00450000002
8769.0,464184.4028999999,-130364.53476666668
8770.0,458127.0169033333,-61137.02842666665
8771.0,471201.8093733331,-83849.2429833333
8772.0,463366.6163233331,-78553.87808333334
8773.0,712404.3864666662,-296757.48395666655
8774.0,478423.6736466666,-143173.38598333334
8775.0,470702.5547766665,-107645.27518333336
8776.0,471746.4220399999,-153733.60525666666
8777.0,462006.2712333333,-80547.48548333332
8778.0,468065.5706299999,-128445.71580333334
8779.0,492640.35042,-73806.05283333332
8780.0,466474.5298199998,-222079.1211166668
8781.0,464775.9177199999,-129452.28425
8782.0,471080.9973499999,-102188.79324999996
8783.0,500350.7157,-135266.66258333332
8784.0,492783.1408666666,-158625.00965
8785.0,457078.10371999966,-54356.95521666667
8786.0,462808.56930333335,-158217.43913666665
8787.0,448801.6762299999,-72296.92446000001
8788.0,482334.5423033332,-163893.87645333327
8789.0,522732.6891366666,-181770.17990000005
8790.0,476076.1986299998,-85947.48758333332
8791.0,474458.59612333326,-106722.07245
8792.0,457470.3092833333,-90557.59585000004
8793.0,460616.9215366666,-51998.46741666667
8794.0,452928.3941166666,-48846.24945
8795.0,470333.9136333332,-98199.6941333333
8796.0,470077.3033666668,-81811.9003
8797.0,487590.5911166666,-194208.63263666665
8798.0,587743.7344833332,-271192.42993333336
8799.0,456347.44330000016,-126544.31434999991
8800.0,457914.59960666666,-88032.56048333333
8801.0,449748.6250099998,-62301.0436
8802.0,447962.6247499999,-12902.011300000002
8803.0,465883.97390666633,-97479.96048666668
8804.0,451338.8788333332,-113230.9387166667
8805.0,482353.947823333,-119671.26363
8806.0,463598.5848433332,-122900.81824999995
8807.0,494448.1870166666,-171154.51328333336
8808.0,448858.5455199999,-87457.8892
8809.0,468336.0855566663,-96753.87732999996
8810.0,476613.47586666665,-41141.80951666667
8811.0,494492.34334666654,-105703.11560000002
8812.0,451108.2592799998,-116687.32670999998
8813.0,445887.52679999976,-95621.01240999998
8814.0,456835.5548666665,-59496.87421666666
8815.0,477944.5973866667,-128997.74443333333
8816.0,461429.72982333327,-108119.66495000002
8817.0,489882.7669466667,-49821.12878333334
8818.0,484674.3494566666,-149516.22316666666
8819.0,459394.2210166666,-54741.73348333333
8820.0,578690.7263,-327296.30665666674
8821.0,482605.7130566666,-108323.13508333328
8822.0,476803.5737200001,-122109.69980666664
8823.0,458182.53650999983,-63741.73318333333
8824.0,473843.58646,-104488.11746666666
8825.0,461676.20445666666,-207122.41911333325
8826.0,499260.10243,-203757.97584666664
8827.0,459074.6658166667,-89970.9333333333
8828.0,457329.3632499999,-81070.82806666667
8829.0,448967.3245333331,-55429.98678333333
8830.0,475616.14822,-128338.15450000003
8831.0,489449.77023,-128592.87666666668
8832.0,507449.3736999999,-140911.56121666668
8833.0,465549.15255333314,-118613.13799666666
8834.0,466138.07758333336,-139626.7488333333
8835.0,464333.03611,-191814.59736666665
8836.0,518267.0441866667,-148753.20437999998
8837.0,455940.6925966666,-132268.5410166666
8838.0,456206.01255666657,-51403.25943333332
8839.0,465795.25325,-44998.59111666667
8840.0,448239.5213333331,-57250.16291666667
8841.0,501592.4010033333,-172468.58299999996
8842.0,452494.1155433332,-139060.2023333333
8843.0,462253.7800933333,-150567.93499666668
8844.0,487002.5631666666,-117512.09794999998
8845.0,463870.8771133335,-144558.12245
8846.0,472822.6049066665,-116838.80021666668
8847.0,454708.1284833333,-60988.789133333325
8848.0,483922.1781999999,-100678.57901666668
8849.0,459685.4060533335,-122214.62276666668
8850.0,474094.7684633332,-132494.1165133333
8851.0,454789.6446833332,-68690.81571666666
8852.0,476653.4247933333,-148109.03827333325
8853.0,502358.6112066665,-166637.4125466666
8854.0,492762.1230366665,-170774.7642733333
8855.0,458377.2610733334,-269329.00537000014
8856.0,482944.1316033331,-158800.9899766667
8857.0,479226.22586666665,-151486.65868666672
8858.0,469457.0231733332,-179672.89999999994
8859.0,449554.6846766665,-85784.94456666666
8860.0,449210.5270266667,-46247.05824999999
8861.0,462067.0076133334,-79433.29211666668
8862.0,478315.1214099999,-119424.04781666666
8863.0,470883.89961666655,-109042.60278333334
8864.0,451130.57186,-103197.56141666662
8865.0,460436.7554133334,-90397.66828333332
8866.0,477036.81841333344,-162945.6007833333
8867.0,454884.5554799997,-72167.70106666666
8868.0,468671.1259666664,-72192.58509999998
8869.0,516823.3549833332,-58975.51676999999
8870.0,458289.4365199998,-71510.64301666667
8871.0,452153.7517666665,-142958.34636666666
8872.0,473110.1732299999,-125125.97541666664
8873.0,453751.14736666647,-62194.10591666666
8874.0,448523.0816133333,-125873.4675333334
8875.0,469201.1057433332,-179518.27274999995
8876.0,462777.0513233332,-82442.45151666665
8877.0,448868.6026733333,-108305.5102333333
8878.0,494016.87171666656,-159777.71483
8879.0,456271.4738366664,-91132.71255000004
8880.0,479752.7081999999,-151507.36575000008
8881.0,459673.6906299999,-115640.82788333332
8882.0,480708.2888699998,-110553.31981666668
8883.0,454084.2653733333,-91724.65485000002
8884.0,485439.8958666664,-200770.67941666665
8885.0,453276.6363199999,-86469.8917
8886.0,457872.69247666665,-53405.42477
8887.0,465324.6691066665,-190240.2831433332
8888.0,467931.5705399999,-141181.28152000005
8889.0,479404.1943533332,-149440.3464033333
8890.0,463533.5456066667,-119899.55031666667
8891.0,460355.76820333337,-149893.73609333328
8892.0,528341.2363299999,-262850.1493933332
8893.0,452212.2392966665,-17231.87881666667
8894.0,453632.68915999983,-84777.93518333333
8895.0,450600.24983333313,-27421.724433333336
8896.0,453067.1391933332,-16434.051083333332
8897.0,493360.0664333331,-100880.12056666664
8898.0,478355.6272366666,-90757.54986666668
8899.0,445802.5596033331,-49242.21301666666
8900.0,449323.64701666654,-27248.914866666662
8901.0,456935.0565133333,-90989.80892333332
8902.0,484062.19292333344,-140870.63025000002
8903.0,456775.5238566666,-132214.45518333328
8904.0,484709.38337333326,-181629.6716666667
8905.0,465267.8908633332,-94019.76354999996
8906.0,453476.72022,-65149.57991666667
8907.0,454904.3466533333,-48027.770683333336
8908.0,461719.6088766666,-86278.63149999997
8909.0,455670.8015133332,-108211.01315
8910.0,454318.77213,-48071.36528333334
8911.0,460526.8657633333,-93778.34917999998
8912.0,459557.4014566669,-146869.0406
8913.0,477969.8049499999,-123027.3786
8914.0,449475.4882166665,-60806.56778333335
8915.0,450715.2196033332,-116042.45554666664
8916.0,453683.6332999999,-106801.56463333336
8917.0,460903.7318733335,-51087.76618333333
8918.0,499066.0295066664,-212957.70376333324
8919.0,459091.1321266666,-53416.548180000005
8920.0,456125.1591433332,-89795.91786666666
8921.0,476868.2399033333,-94275.35268666664
8922.0,502607.4254399999,-189713.44355333343
8923.0,467618.7372633333,-163740.97265333336
8924.0,465066.3375166666,-69183.18555
8925.0,463293.9846699998,-157539.77045
8926.0,485052.1767433332,-136466.00158333336
8927.0,525973.6983566666,-124086.27535
8928.0,470282.3509433332,-137527.62583333332
8929.0,479868.7128533332,-136634.61265
8930.0,465322.7673333332,-52354.65620000001
8931.0,473896.2594,-116746.13976666667
8932.0,469226.8972266665,-105606.35634666664
8933.0,458948.9122233332,-85972.93606666668
8934.0,487450.7950366664,-134167.00245
8935.0,473630.10243666655,-182848.16027
8936.0,480722.4876199999,-152989.46226999996
8937.0,450559.72725000005,-25120.801016666668
8938.0,482731.1324266665,-91725.68348333333
8939.0,544001.7480400001,-206833.70268333337
8940.0,462841.83803666657,-101740.72018
8941.0,450646.7847499999,-24470.721933333338
8942.0,451210.5744333333,-56330.99126666665
8943.0,460346.8001433332,-83305.20961666663
8944.0,466311.1637299999,-226149.33652666665
8945.0,458562.58795,-55552.99650000001
8946.0,446962.4711433333,-42687.81491666666
8947.0,497642.5452533333,-244234.0273599998
8948.0,491913.5316033333,-154714.7773833333
8949.0,456011.8623066664,-112639.33003333332
8950.0,463519.6765133333,-141399.16006333331
8951.0,481854.8405966664,-119793.66895000002
8952.0,470898.0627533333,-119680.14817333328
8953.0,488836.7532666663,-127452.3736333333
8954.0,520657.8608333332,-198390.70936666668
8955.0,464013.8552933332,-63649.300933333325
8956.0,485295.8575,-171908.03660000005
8957.0,496778.9116,-204055.7787499999
8958.0,462494.8622833332,-64674.08252666665
8959.0,450074.0357899999,-67656.74465333336
8960.0,445666.3779366665,-71429.08027000003
8961.0,475033.6390266667,-105934.98891666668
8962.0,464065.7750366667,-163339.3276833334
8963.0,453370.6660600001,-30898.43308333333
8964.0,496814.8997666666,-143436.65201666663
8965.0,464140.1976299999,-80012.46408333334
8966.0,481964.2703366665,-159276.3145166667
8967.0,454195.1117433332,-118759.6451533333
8968.0,455060.33178666665,-103841.4675
8969.0,480054.0934266666,-154151.93006666668
8970.0,508100.37576,-181068.89784333328
8971.0,468929.0867699998,-81485.60411666667
8972.0,452631.6421500001,-102291.14045999998
8973.0,468394.6392566666,-78346.42474999999
8974.0,460541.6129533334,-144881.26770333335
8975.0,469271.84031666646,-184648.2415733334
8976.0,457241.7835366666,-62152.8826
8977.0,498854.4824333334,-94768.41825
8978.0,502692.0557933335,-223656.70810000005
8979.0,474972.13540999976,-137633.45756666665
8980.0,458620.8335566665,-60421.46145333334
8981.0,483483.1449366668,-99584.25121999996
8982.0,483552.2909166665,-45769.0809
8983.0,478261.43535,-197095.83753333337
8984.0,453939.97096,-79552.5672966667
8985.0,512550.3280966666,-198470.5546333333
8986.0,449261.9995299999,-88229.17118333332
8987.0,463999.19088,-116249.93421666668
8988.0,454222.3401099999,-89973.75787666666
8989.0,460071.16795999993,-51600.53358666666
8990.0,459548.015023333,-93792.92824999995
8991.0,473216.0305133332,-154365.64808333333
8992.0,452483.35397333326,-43311.100133333326
8993.0,467220.7403033332,-149380.24965
8994.0,460339.3993233332,-53882.40705000001
8995.0,448462.02507999993,-62218.69720000001
8996.0,479691.91551666666,-56061.69743333331
8997.0,489623.4761166667,-114306.5675
8998.0,455324.8723166665,-55964.31298333333
8999.0,453053.0403933333,-30233.37587333333
9000.0,477921.5790200001,-67000.64738333333
9001.0,464769.3221699999,-65977.46689999997
9002.0,460793.50872666657,-139911.9182
9003.0,475336.39068,-103417.09768333336
9004.0,453691.51775,-73117.16434999998
9005.0,456954.76588666654,-86721.49333333336
9006.0,490890.81901,-101301.4107
9007.0,456456.7076566666,-90240.77341666668
9008.0,463903.26595333306,-107300.16504666668
9009.0,470997.3962833336,-111870.45382333332
9010.0,458758.0593333332,-77721.05461666666
9011.0,461295.1951566665,-99919.54286666664
9012.0,465602.82337,-154179.63374666657
9013.0,465173.2027166667,-110669.45648333336
9014.0,469270.3592566667,-132247.7371866667
9015.0,475248.57920666656,-96581.75551666669
9016.0,459999.7743566664,-87288.9197333333
9017.0,454121.9583933333,-70660.65501
9018.0,455614.2787166666,-69375.40009999998
9019.0,455967.8571766667,-58541.91565
9020.0,462120.84172333335,-80485.5013
9021.0,442568.11731333326,-113965.89036666666
9022.0,478541.78579,-136092.76827999996
9023.0,483849.4255333332,-121622.00049999997
9024.0,461409.5458033333,-104231.20225
9025.0,486151.8506233333,-134285.81239333336
9026.0,539850.2378999998,-169389.99291666664
9027.0,490408.4012033335,-245509.62299999988
9028.0,458970.34134,-80098.43033333335
9029.0,449050.071333333,-142036.7039833333
9030.0,467216.2279766664,-81224.41456666666
9031.0,521242.5588366666,-159603.10169
9032.0,470472.5004333332,-126235.84403333331
9033.0,463716.9286099999,-40869.47218333334
9034.0,482903.3025399999,-141612.69491666666
9035.0,445421.2283333331,-48638.10245
9036.0,450823.3701,-41842.04846666667
9037.0,484032.45706333336,-194884.62351999996
9038.0,499953.7253433332,-157148.39871666656
9039.0,456035.07118999976,-80953.45941000001
9040.0,472346.7030166665,-57940.55516666666
9041.0,477479.3470633332,-117299.0757
9042.0,472850.7709433333,-235321.62437
9043.0,469141.5562966665,-75330.60940666663
9044.0,479277.5678233332,-129214.57852666664
9045.0,454872.4190866663,-54393.60833333333
9046.0,460730.31882333313,-141661.77554333332
9047.0,495172.520703333,-220931.36593
9048.0,484956.6769766666,-76944.71666
9049.0,452790.1456799999,-110784.54128333335
9050.0,456250.16769333335,-54240.25220000001
9051.0,464993.72683333326,-95264.70156333336
9052.0,460058.82460999984,-111628.82816333332
9053.0,517315.35949,-137953.96496
9054.0,465339.8231899997,-56231.84303333332
9055.0,474669.4496333335,-134311.84996000002
9056.0,454335.7383433332,-34240.6344
9057.0,469804.7438999998,-165399.10167666667
9058.0,511551.6418533332,-182300.5894166666
9059.0,456284.75447333313,-94696.36223333332
9060.0,452775.35835333314,-87723.9798333333
9061.0,465311.3488733333,-107958.63506666668
9062.0,455120.7533799999,-31484.60858333333
9063.0,456724.4604699998,-20602.60298333333
9064.0,455927.59894000005,-126629.0945
9065.0,452058.3480199999,-151696.91475
9066.0,484273.62531666673,-146937.94666666668
9067.0,454694.39004333335,-57628.99979999999
9068.0,451105.6208299999,-59807.65081666668
9069.0,458504.59823,-146484.44412999996
9070.0,458084.7556433332,-139929.52988333334
9071.0,463631.8964399999,-85107.10489999999
9072.0,482606.2500666668,-174538.81048333328
9073.0,453088.4421833333,-89623.15811666666
9074.0,499873.90890999977,-174049.24378333334
9075.0,459477.40387666656,-48707.77596666667
9076.0,481670.4248633331,-157698.81303333334
9077.0,491896.4715466666,-111638.20123000004
9078.0,454376.67258666665,-67185.0178
9079.0,455683.7206333333,-17720.897466666665
9080.0,481568.1143666668,-146185.62158333338
9081.0,460588.0670033334,-92918.03416000002
9082.0,507891.9560533333,-183464.70195
9083.0,467752.8743766666,-137879.4118
9084.0,498328.13736000005,-180212.38350333343
9085.0,452897.06175,-74366.93426666666
9086.0,513145.84498000005,-197899.50888333333
9087.0,453659.60088666657,-61009.02362333334
9088.0,456944.2747633332,-93513.85526666664
9089.0,473296.2763166667,-104310.3620266667
9090.0,490452.8602233331,-115528.67894999996
9091.0,473174.2568866665,-143660.47547333332
9092.0,457128.3434666667,-69003.98918333334
9093.0,449346.9144466664,-105356.17238333332
9094.0,452120.0329299999,-39284.54236666668
9095.0,452332.6595199998,-75720.47349999998
9096.0,458226.1023833333,-86403.84468333331
9097.0,474699.6375399999,-168027.15139999994
9098.0,454101.68814333336,-63822.310383333344
9099.0,451812.7309499998,-117294.2623
9100.0,500135.68927999993,-142240.84018333332
9101.0,461690.7363000001,-108636.08333333331
9102.0,582352.9435999998,-191238.7008
9103.0,451474.6809166665,-46696.427800000005
9104.0,471932.8945333333,-75636.72004999999
9105.0,497444.3658799999,-184806.2998133333
9106.0,466111.6532166665,-67258.10963333334
9107.0,453575.3522833334,-161990.56975000005
9108.0,491234.9220933334,-180551.41609999997
9109.0,518078.5742833332,-189833.26460000008
9110.0,455811.1633,-92036.23056333336
9111.0,457114.3677999998,-123945.83943333336
9112.0,463728.95936666656,-80749.52386666666
9113.0,473757.9816066666,-131598.7953666667
9114.0,450791.043623333,-98843.44825000002
9115.0,454795.01930666657,-76043.42391666668
9116.0,486240.1557333332,-108085.04846666667
9117.0,503166.9038466665,-211134.4487833333
9118.0,486615.2044666664,-106335.8408333333
9119.0,469147.071673333,-152016.56089999998
9120.0,489198.5243066666,-148498.71293333327
9121.0,450356.1892999999,-98494.17026666662
9122.0,457904.4467566666,-58037.40296666666
9123.0,452343.8176366664,-31045.127669999994
9124.0,460870.6499066665,-114707.06649666668
9125.0,462338.3527466665,-143972.62158333324
9126.0,459329.1262466665,-57029.370633333325
9127.0,459418.1868166665,-57894.508
9128.0,455584.39529666665,-38622.83338333333
9129.0,464445.72712999966,-117388.2374333333
9130.0,477122.4011466666,-123024.25824666664
9131.0,474826.38817999983,-107812.11359999998
9132.0,462379.05571,-87003.67774999999
9133.0,453344.68614,-42889.000316666665
9134.0,447778.3055933331,-80108.74738333332
9135.0,486849.9590866667,-108852.21306666663
9136.0,577367.8996733332,-199339.18836
9137.0,459067.5848099998,-96979.06303333332
9138.0,458167.9785966664,-68134.0587166667
9139.0,476891.0730166666,-150550.50746666666
9140.0,461954.6926966665,-57506.63197666666
9141.0,595266.5589999995,-204856.9085333333
9142.0,468194.5852333336,-131078.70221666666
9143.0,445576.3916599999,-68100.31614999998
9144.0,447029.342283333,-42839.83723333335
9145.0,466072.4798499997,-112559.73186666664
9146.0,461181.159993333,-101238.86531666663
9147.0,489594.18079666654,-254506.37141666663
9148.0,500775.0312266664,-114045.17
9149.0,459831.56042333326,-69162.81696666667
9150.0,471408.29098333337,-135979.71088333338
9151.0,467741.2832299999,-95281.15256666669
9152.0,480805.4359899998,-131334.90455666665
9153.0,469828.0648533335,-186051.9926500001
9154.0,455446.74552333326,-80863.7381
9155.0,455698.6128766665,-145809.8284766667
9156.0,457584.2655499998,-117828.52487999994
9157.0,473345.659153333,-66085.66014999998
9158.0,450317.6469633332,-91693.53791666668
9159.0,474419.6358933333,-126560.39693333332
9160.0,463475.3368566668,-124810.32033333332
9161.0,519856.2217566666,-81642.86130666667
9162.0,476914.4973799997,-89452.71747999999
9163.0,460214.16329666646,-90629.28455
9164.0,453055.2743833332,-71901.82500000003
9165.0,458038.1926633332,-132556.84739999994
9166.0,469529.91505000007,-87731.75281666669
9167.0,556664.8778133334,-175382.16496666663
9168.0,452252.5026833333,-40394.55805000001
9169.0,464732.4899833331,-72890.36932999999
9170.0,458077.1570666664,-59033.45745333334
9171.0,452613.2377833333,-49649.31176666665
9172.0,451415.5663833333,-69795.82505666668
9173.0,519375.5748399997,-247485.0259833333
9174.0,470639.6674033333,-72665.53855333333
9175.0,501584.9889833332,-92856.63491666668
9176.0,454330.7859966667,-152768.49204999994
9177.0,443770.3518266664,-21066.95035
9178.0,455150.8740433333,-32574.61039999999
9179.0,470474.31315,-107228.59851666668
9180.0,452135.49161999975,-142684.16339999993
9181.0,461949.1218266666,-118062.79862666668
9182.0,460505.1990166665,-71896.20291666668
9183.0,503904.4185966668,-145547.82062666665
9184.0,449665.7537499999,-98083.55665
9185.0,465018.83276666666,-95835.47421666664
9186.0,460326.75804999983,-167714.17923333333
9187.0,451770.7842666666,-59659.02156666666
9188.0,451433.1458199999,-72807.56061666667
9189.0,508755.1641766664,-127356.91531666664
9190.0,466297.51571333327,-50792.24028333334
9191.0,474592.4366033333,-115735.51843333332
9192.0,450672.2017999998,-72902.55470000001
9193.0,467335.29483,-84680.40978333334
9194.0,459677.89361666667,-167433.31036666673
9195.0,451491.08807,-32055.11585
9196.0,452211.75158333307,-130394.66033333325
9197.0,457460.9162333332,-57537.51221666667
9198.0,471265.3609633334,-130556.2555333333
9199.0,472511.0427166664,-114971.0219
9200.0,451371.6317733333,-41689.58893333333
9201.0,458314.9647666666,-129202.88834999994
9202.0,456762.73698333313,-74899.83553333333
9203.0,456229.6637999999,-98373.1885
9204.0,482620.70096666645,-124474.2069
9205.0,481096.42416999984,-55631.47206666666
9206.0,451656.10588666657,-43812.45305
9207.0,449991.0521333333,-13310.461666666666
9208.0,458897.8335799999,-53548.79925000001
9209.0,448895.74997333327,-107721.51908666668
9210.0,445828.3375499998,-120151.29746666664
9211.0,489618.40066666674,-142315.33825
9212.0,470733.3125266666,-177875.59443333326
9213.0,459003.2849266669,-96537.99497000004
9214.0,497401.7511366665,-175242.12768666667
9215.0,461242.7565333332,-26154.73025
9216.0,455213.96836333326,-30435.534333333333
9217.0,482545.44850666646,-136057.85963999998
9218.0,491252.8932166669,-133826.95296666663
9219.0,454183.5254233332,-75375.59898333333
9220.0,489808.0773799999,-99515.4180433333
9221.0,452290.0792633333,-52413.33410000001
9222.0,451151.9081766665,-58260.79981666667
9223.0,464995.53010333335,-114754.28114333333
9224.0,449302.5075499998,-103558.51873333336
9225.0,456114.9550033332,-101807.5141166667
9226.0,456065.2888166666,-74444.06594666665
9227.0,463707.98428333335,-128073.80193333338
9228.0,508495.2690699999,-191491.6176366666
9229.0,448260.6616466666,-89729.86120666665
9230.0,471851.07893,-174528.91833333328
9231.0,453638.9659499999,-56320.33723333335
9232.0,450124.0287433333,-107660.03321999992
9233.0,470374.9840733332,-121173.78663333337
9234.0,469316.6884266666,-154423.19142999995
9235.0,504707.3341366667,-234528.73887666647
9236.0,450676.9092333333,-117342.29771666664
9237.0,463613.0776366664,-36266.04943333333
9238.0,444303.8343033332,-21517.481353333333
9239.0,478138.1637866666,-143349.50646666667
9240.0,449063.091693333,-40260.82363333333
9241.0,474853.95523666654,-97042.92216666664
9242.0,461691.1240499999,-25610.291033333328
9243.0,463226.9286566665,-92073.95964999998
9244.0,455744.2264466666,-47689.09185
9245.0,464976.0341933333,-109872.59021000002
9246.0,496897.2080033331,-122971.84500000002
9247.0,457003.6107833333,-153906.9027999999
9248.0,492763.23711,-229491.7965000001
9249.0,474375.18784,-135092.28501666666
9250.0,449151.58778333326,-10463.772433333334
9251.0,478514.6486333333,-161633.9402333333
9252.0,449816.6486699999,-64122.982
9253.0,474338.9725366666,-150787.88514999996
9254.0,450657.1828366668,-115954.0401333333
9255.0,475613.11365,-147478.36253333333
9256.0,458815.2899833331,-105573.11468333328
9257.0,471529.3205833332,-96373.42343333332
9258.0,527362.5353499998,-172725.74795333337
9259.0,476805.34615,-179201.72624999998
9260.0,453473.0233199999,-72785.01629999999
9261.0,457561.1426033332,-42342.58248333333
9262.0,468971.64946666645,-119636.0659833333
9263.0,455737.35328,-75287.50453333334
9264.0,455885.6395166665,-55671.2441
9265.0,625781.4528533334,-143178.59322
9266.0,459062.6629199999,-65675.8198
9267.0,457668.74577,-66549.57921666667
9268.0,457402.1771266665,-111162.85755000002
9269.0,510354.8005333332,-152380.54468333334
9270.0,492502.3603333331,-143138.99838333338
9271.0,494621.52890999976,-153597.44799666663
9272.0,452938.9756133331,-133490.48511666665
9273.0,467035.3940999997,-104247.40346666668
9274.0,454840.4330466665,-84655.79170000002
9275.0,480829.0525966663,-71887.74574666667
9276.0,461513.6797533332,-59682.88960333332
9277.0,469376.2652466666,-63292.55773333332
9278.0,462091.39565666654,-59934.07613333334
9279.0,456213.8255766666,-100488.59935333334
9280.0,499782.17307,-170815.09915666663
9281.0,466835.65795666655,-118945.46856
9282.0,445608.9459500001,-41681.49163333333
9283.0,485767.7773166663,-104498.2000166667
9284.0,468597.71636,-113970.42774999996
9285.0,455772.44056666654,-56262.00316666669
9286.0,451134.96159000014,-122783.93774000002
9287.0,472874.637253333,-227463.25793666657
9288.0,479665.1501266666,-157608.15323333326
9289.0,455163.6150633333,-110364.8387
9290.0,483211.81180666666,-188630.4031999999
9291.0,500810.26759333326,-216849.55576666683
9292.0,462718.04913666646,-131374.9969333333
9293.0,459736.8570933332,-75523.74443333333
9294.0,466022.5831999999,-47567.10663333333
9295.0,531024.0175933334,-98239.56913333332
9296.0,461448.7740533331,-58850.07301666666
9297.0,488478.4468499999,-173572.02234333334
9298.0,455383.0004233331,-95791.53340666668
9299.0,468922.3846333332,-187659.3887
9300.0,456578.4411833333,-99535.40408333331
9301.0,514197.9429966664,-162382.50525
9302.0,461712.8405033332,-88383.86023333331
9303.0,468503.99013999983,-110921.54388333332
9304.0,463734.43343,-50308.79245000001
9305.0,461953.32462,-149828.84601666665
9306.0,492585.3506599998,-161320.00322666668
9307.0,457795.0557433333,-34530.600033333336
9308.0,446090.04084333335,-135993.4252333333
9309.0,444275.4024966666,-60405.60733333335
9310.0,461851.33737999975,-121575.72347999996
9311.0,517057.8523566666,-158865.50514666666
9312.0,459849.87120999984,-85185.27715000001
9313.0,477217.28974000015,-79666.82624999998
9314.0,458598.0310699999,-121944.63384999994
9315.0,466854.58877999976,-138631.90743333325
9316.0,461108.39140666666,-53451.40261666664
9317.0,464757.5278833334,-127140.04816666665
9318.0,461369.6059166666,-105810.77369666664
9319.0,461805.1061233333,-108998.63576666666
9320.0,482378.7341099997,-104791.2808
9321.0,464260.0571899999,-36899.18379999999
9322.0,454854.8467566666,-24715.4694
9323.0,453799.8115899997,-38848.79524000001
9324.0,535010.8707666665,-204946.5265333333
9325.0,525173.4285666666,-186977.19506333343
9326.0,466028.4212466668,-113205.77618333336
9327.0,457331.2869433331,-121570.70593333332
9328.0,452207.6514899998,-54265.784166666665
9329.0,528649.4969,-124317.74615
9330.0,465677.7949166665,-31215.15478333333
9331.0,457717.22164,-95927.75725
9332.0,460988.82326666656,-81450.41126666665
9333.0,472601.3289433333,-91931.09901666665
9334.0,505506.1024633331,-190014.65143333323
9335.0,462647.6739766665,-138186.79817333326
9336.0,455534.2598366664,-52103.38358333333
9337.0,464262.001423333,-105884.59338333335
9338.0,459869.45063666673,-58983.198350000006
9339.0,461434.2304566667,-70350.62681666666
9340.0,452349.8581533333,-43948.76545
9341.0,511813.4998899998,-104253.46553333332
9342.0,471700.83093666646,-78975.37075333332
9343.0,455834.09808,-70044.56261999998
9344.0,560216.4613666664,-106331.0356
9345.0,479313.82199999975,-130568.89871333331
9346.0,453672.4115233332,-99674.34725000002
9347.0,470379.5553000001,-58892.27711666667
9348.0,456789.1686499999,-46573.1231
9349.0,461757.50433,-71139.87073333333
9350.0,467895.1456399998,-136467.58036
9351.0,484867.7616366667,-225884.94425
9352.0,480387.2100533333,-86396.79341666667
9353.0,462301.63887666655,-84554.63815666665
9354.0,468651.22936666646,-145932.36091666672
9355.0,444347.8974333333,-112909.90493333334
9356.0,471165.8215499999,-106647.19726666664
9357.0,455051.92704333336,-22128.13315
9358.0,482547.49321,-97298.16728666663
9359.0,565591.9477933329,-137482.35368333332
9360.0,453045.4515099999,-120066.73273999996
9361.0,453025.0961166665,-43169.011600000005
9362.0,457327.6862899998,-145027.63188333335
9363.0,463383.8026066666,-137423.59361666662
9364.0,522076.01957333344,-195468.4826666666
9365.0,501130.0097099999,-121071.12563666662
9366.0,455183.4383799999,-73957.30278333333
9367.0,458537.27067,-102183.06151666664
9368.0,468867.7118066665,-86676.36566666666
9369.0,470703.7257333333,-63385.73325000003
